url,title,further research,primary category,label,x,y,z
http://arxiv.org/pdf/2201.01704v1,Constraints on sub-GeV Dark Matter Boosted by Cosmic Rays from CDEX-10 Experiment at the China Jinping Underground Laboratory,"limits [21] in the mass range from 10 keV/c2 to 1 GeV/c2,
                                                                                            The constraints can be further improved after the CR-
                                                                                         DM inelastic scattering process is considered [59, 60]. Advances in DM-electron scattering in crystal targets [61]                                                                               5
allow new constraints in DM-electron scattering to be de-
rived in future work. In addition, up-scattering of DM by             D 33, 3495 (1986). ",hep-ex,B,-0.09142031,-0.17559217,-0.35077864
http://arxiv.org/pdf/2201.01704v3,Constraints on sub-GeV dark matter boosted by cosmic rays from the CDEX-10 experiment at the China Jinping Underground Laboratory,"Advances in DM-electron
rection deviations of DM particles during their trans-          scattering calculation in crystal targets [74] allow new
portation are considered. The conventional Helm form            constraints on sub-GeV DM-electron scattering to be ob-
factor is also adopted in the Earth attenuation simula-         tained in future work [75]. Furthermore, up-scattering of
tion to evaluate the impact of the form factor, which           DM by the supernova shock waves [76, 77] can also be
depends on the energy scale of the momentum transfer            probed. ",hep-ex,B,-0.07996017,-0.22881472,-0.19674423
http://arxiv.org/pdf/2201.02056v1,Observation of the Singly Cabibbo-Suppressed Decay $Λ_{c}^{+} \to nπ^{+}$,"A secondary vertex ﬁt is performed to each          The MBC distributions of surviving candidates for
KS0 or Λ¯ candidate, and the momenta updated by the ﬁt        the ten ST mo√des are illustrated in FIG. 1 for the
are used in the further analysis. A KS0 or Λ¯ candidate       data sample at s = 4.682 GeV, where clear Λ¯−c sig-
is accepted by requiring the χ2 of the secondary vertex       nals are observed in each sample. ",hep-ex,C,-0.048951946,0.283606,-0.050923627
http://arxiv.org/pdf/2201.02056v2,Observation of the Singly Cabibbo-Suppressed Decay $Λ_{c}^{+} \to nπ^{+}$,"ﬁts on these MBC distributions are performed, where

                                                                       the signal shapes are modeled with the MC-simulated

                                                                       shape convolved with a Gaussian function representing

                                                                       the resolution diﬀerence between data and MC simula-

                                                                       tion, and the background shapes are described by an

   The ST Λ¯−c candidates are identiﬁed using the vari-                ARGUS function [36]. The candidates with MBC ∈
ables of beam-constrained invariant mass MBC =                         (2.275, 2.31) GeV/c2 are retained for further analysis,

                                                                       and the signal yields for the individual ST modes are

Eb2eam/c4 − |pΛ¯− |2/c2 and energy diﬀerence ∆E =                      summarized in Table I. The same procedure is performed
                                       c
                                                                       for the other ﬁve data samples at diﬀerent c.m. ",hep-ex,C,-0.019103799,0.28524414,-0.031868078
http://arxiv.org/pdf/2201.02436v1,An Experiment for Electron-Hadron Scattering at the LHC,"The consid-
conﬁgurations in the same interaction point. As a con-                                                                                        23
sequence and if conﬁrmed by further study, IP2 could
indeed house one, common multipurpose detector serv-         Fig. 24 Side view of a ﬁrst design of the LHeC detector
ing for all of these, mostly related physics programs, of    for both eh and hh collisions, where the detector coverage
ep, pp, eA, pA and AA interactions, with high preci-         of the backward (electron) direction is extended to match
sion and large acceptance, and the unique advantage          that for the forward (hadron) direction. ",hep-ex,B,0.005646091,-0.24865705,-0.012386867
http://arxiv.org/pdf/2201.07859v1,Search for charged-lepton flavor violation in top quark production and decay in pp collisions at $\sqrt{s}$ = 13 TeV,"Jets are calibrated in simula-
tion and separately in data, accounting for energy depositions from pileup and from imprecise
detector response [52]. Jets with pT > 30 GeV and |η| < 2.4 are selected for further study. To
prevent overlap between selected jets and selected leptons, jets that are found within a cone
of ∆R < 0.4 around any of the selected leptons are removed from the selected set of jets. ",hep-ex,B,0.21213514,-0.22448906,0.10175043
http://arxiv.org/pdf/2201.07859v2,Search for charged-lepton flavor violation in top quark production and decay in pp collisions at $\sqrt{s} =$ 13 TeV,"Jets are calibrated in simula-
tion and separately in data, accounting for energy depositions from pileup and from imprecise
detector response [53]. Jets with pT > 30 GeV and |η| < 2.4 are selected for further study. To
prevent overlap between selected jets and selected leptons, jets that are found within a cone
of ∆R < 0.4 around any of the selected leptons are removed from the selected set of jets. ",hep-ex,B,0.21484679,-0.2255938,0.100619435
http://arxiv.org/pdf/2201.08200v1,MEG II experiment status and prospect,"In the same run the ﬁrst CEX calibration took place, and it was possible to estimate the energy
and absolute time resolution of the subdetector at 𝐸𝛾 = 55 MeV using the small amount of read
out channels available. The goal of the 2021 run is to repeat the CEX calibration with the full
electronics and to further study the PDE degradation to optimize the solution to adopt for the full
MEG II data taking period. The RDC proved to be able to eﬃciently tag RMD events during 2020 run and is then ready to
take physics data in 2021. ",hep-ex,B,0.025343537,-0.2063286,0.04036897
http://arxiv.org/pdf/2201.12635v1,Density of GeV muons in air showers measured with IceTop,"cidences. These are signals uncorrelated with the event,
For further analysis, only events with reconstructed en-      but coincident in time. They are produced by lower-
ergy Ereco ≥ 2.5 PeV are considered, an energy above          energy showers. ",hep-ex,C,-0.00025748927,0.06699358,0.12111855
http://arxiv.org/pdf/2201.12635v2,Density of GeV muons in air showers measured with IceTop,"dard deviation of the distribution of log10(Ereco/Etrue),
is better than 0.1 at 1 PeV and around 0.05 at 100 PeV. This particular analysis is sensitive to accidental coin-
For further analysis, only events with reconstructed en-      cidences. These are signals uncorrelated with the event,
ergy Ereco ≥ 2.5 PeV are considered, an energy above          but coincident in time. ",hep-ex,C,0.005173363,0.08639783,0.014060305
